Symbol,Date,Open,High,Low,Close,Volume
NAVI,7-Aug-20,8.38,8.76,8.28,8.74,2494800
NBAC,7-Aug-20,9.9,9.9225,9.9,9.9225,13600
NBACR,7-Aug-20,0.189,0.189,0.189,0.189,10000
NBACW,7-Aug-20,0.14,0.1401,0.125,0.125,22400
NBEV,7-Aug-20,2.29,2.625,2.26,2.42,4373900
NBIX,7-Aug-20,115.79,118.32,114.29,115.11,630100
NBL,7-Aug-20,10.22,10.32,10.1,10.27,7141000
NBLX,7-Aug-20,9.43,9.855,9.34,9.74,480600
NBN,7-Aug-20,19,19.72,18.93,19.5,47000
NBRV,7-Aug-20,0.77,0.77,0.721,0.7349,3952400
NBSE,7-Aug-20,7.65,8.13,7.59,7.94,97300
NBTB,7-Aug-20,30.16,31.6,30,31.59,92400
NCBS,7-Aug-20,57.68,60.55,57.68,60.26,18000
NCMI,7-Aug-20,2.9,3.0701,2.88,2.97,597700
NCNA,7-Aug-20,6.43,6.4553,5.93,6.19,183300
NCNO,7-Aug-20,75.56,76.28,71.25,75.37,345600
NCSM,7-Aug-20,0.6899,0.72,0.6533,0.72,63000
NCTY,7-Aug-20,0.762,0.762,0.68,0.7362,398700
NDAQ,7-Aug-20,129.84,132.88,129.61,132.87,727500
NDLS,7-Aug-20,7.2,7.89,7.11,7.43,451200
NDRA,7-Aug-20,0.98,1,0.955,0.9735,169200
NDRAW,7-Aug-20,0.1,0.12,0.0795,0.12,6800
NDSN,7-Aug-20,196.29,201.22,196.29,199.45,398600
NEO,7-Aug-20,39.9,41.03,39.2383,39.68,648600
NEOG,7-Aug-20,80.2,81.93,79.39,81.89,159800
NEON,7-Aug-20,8.79,8.98,8.79,8.93,30100
NEOS,7-Aug-20,0.73,0.7349,0.702,0.72,117800
NEPH,7-Aug-20,7.9,7.9,7.5,7.84,18200
NEPT,7-Aug-20,3,3.01,2.86,2.94,820000
NERV,7-Aug-20,3.65,3.68,3.54,3.59,754900
NESR,7-Aug-20,7.55,7.6,7.44,7.5,163400
NESRW,7-Aug-20,0.7916,0.95,0.7916,0.95,300
NETE,7-Aug-20,10.56,11.25,10.25,10.95,412400
NEWA,7-Aug-20,3.62,3.77,3.3,3.74,16100
NEWT,7-Aug-20,19.18,19.61,19.18,19.58,130800
NEWTI,7-Aug-20,25.0455,25.1,25.0455,25.1,700
NEWTL,7-Aug-20,24.7,24.79,24.62,24.79,3400
NEXT,7-Aug-20,1.48,1.48,1.4,1.45,75500
NFBK,7-Aug-20,9.49,10.03,9.45,10.02,257700
NFE,7-Aug-20,25.51,25.8399,24.51,24.83,336400
NFIN,7-Aug-20,10.3,10.35,10.25,10.28,277100
NFINU,7-Aug-20,11.09,11.09,11.09,11.09,100
NFINW,7-Aug-20,0.97,1.02,0.9451,1.01,678000
NFLX,7-Aug-20,505.45,508.29,486.68,494.73,5910300
NFTY,7-Aug-20,30.4458,30.52,30.3417,30.3417,300
NGHC,7-Aug-20,34.11,34.34,34.1,34.16,1854600
NGHCN,7-Aug-20,25.93,25.96,25.92,25.93,10400
NGHCO,7-Aug-20,25.32,25.34,25.32,25.33,6600
NGHCP,7-Aug-20,25.38,25.38,25.31,25.3523,1300
NGHCZ,7-Aug-20,25.5,25.5723,25.47,25.49,3900
NGM,7-Aug-20,18.88,19.42,18.7,18.91,111500
NH,7-Aug-20,4.7,4.72,4.13,4.22,743200
NHICU,7-Aug-20,9.93,9.99,9.93,9.98,123500
NHLD,7-Aug-20,2.39,2.41,2.36,2.38,3100
NHLDW,7-Aug-20,0.091,0.091,0.0702,0.0702,17300
NHTC,7-Aug-20,5.97,5.97,5.53,5.68,22400
NICE,7-Aug-20,223.43,226.41,215.45,217.99,379700
NICK,7-Aug-20,7.83,8.5,7.67,8.5,45200
NIU,7-Aug-20,21.25,22.17,21.25,21.82,415900
NK,7-Aug-20,10.28,10.9,10.2201,10.52,1418600
NKLA,7-Aug-20,36.25,37.67,35.58,36.72,11551900
NKLAW,7-Aug-20,24.42,26.16,24.13,25.12,161900
NKSH,7-Aug-20,25.3,25.71,25.3,25.56,7200
NKTR,7-Aug-20,22.5,22.98,21.74,21.85,1260200
NKTX,7-Aug-20,24.85,25.395,23.6001,24,122400
NLOK,7-Aug-20,23.04,23.66,22.53,23.36,12987700
NLTX,7-Aug-20,10.66,12.04,10.645,11.88,325500
NMCI,7-Aug-20,0.7651,0.7798,0.76,0.775,59900
NMIH,7-Aug-20,15.5,16.31,15.42,16.17,1249100
NMRD,7-Aug-20,5.88,5.92,5.72,5.76,39500
NMRK,7-Aug-20,4.16,4.46,4.06,4.44,1062800
NMTR,7-Aug-20,0.51,0.5212,0.4934,0.4982,356900
NNBR,7-Aug-20,5.64,6.29,5.64,6.13,338800
NNDM,7-Aug-20,2.2,2.33,2.18,2.18,1343800
NODK,7-Aug-20,16.65,16.86,16.5,16.85,33000
NOVN,7-Aug-20,0.6719,0.675,0.635,0.644,8978300
NOVS,7-Aug-20,9.86,9.97,9.86,9.97,1200
NOVSU,7-Aug-20,10.73,10.8,10.73,10.8,200500
NOVSW,7-Aug-20,0.71,0.8399,0.635,0.8399,55900
NOVT,7-Aug-20,114.92,117,112.645,114.46,126300
NPA,7-Aug-20,10.15,10.19,10.15,10.15,6100
NPAWW,7-Aug-20,0.85,0.85,0.8,0.8,1000
NRBO,7-Aug-20,6.56,6.86,6.5,6.63,39100
NRC,7-Aug-20,55.7,57.27,55.7,57.27,15700
NRIM,7-Aug-20,22.4,24.22,22.4,24.2,27200
NRIX,7-Aug-20,17.76,18.45,17.51,18.23,672300
NSEC,7-Aug-20,12.15,12.15,12.15,12.15,100
NSIT,7-Aug-20,54.26,55.5,54.06,55.19,258100
NSSC,7-Aug-20,26.36,27.11,26.36,26.67,60200
NSTG,7-Aug-20,36,36.73,34.51,35.26,303200
NSYS,7-Aug-20,4.56,4.94,4.56,4.9361,4100
NTAP,7-Aug-20,42.29,42.845,41.505,42.8,2426700
NTCT,7-Aug-20,23.98,24.48,23.86,24.265,540800
NTEC,7-Aug-20,0.39,0.4397,0.3852,0.4197,10971700
NTES,7-Aug-20,471,474.56,461.3,466.5,710900
NTGR,7-Aug-20,31.88,32.325,31.7,32.07,211000
NTIC,7-Aug-20,8.88,9.1316,8.4522,8.508,9000
NTLA,7-Aug-20,19.55,20.75,19.41,19.83,702300
NTNX,7-Aug-20,23.01,23.21,21.76,22.215,2287800
NTRA,7-Aug-20,52.82,54.8,52.3535,52.87,551700
NTRP,7-Aug-20,1.2,1.26,1.18,1.22,283600
NTRS,7-Aug-20,79.71,83.32,79.68,83.25,752800
NTRSO,7-Aug-20,26.99,27.13,26.775,27.11,29200
NTUS,7-Aug-20,18.03,18.35,17.78,17.96,327700
NTWK,7-Aug-20,3.2,3.23,3.171,3.21,46900
NUAN,7-Aug-20,29.31,29.8425,28.7,29.48,5090400
NURO,7-Aug-20,2.12,2.27,2.12,2.25,733900
NUVA,7-Aug-20,52.72,54.005,52.1693,53.71,733600
NUZE,7-Aug-20,38.27,47,38,39.96,119100
NVAX,7-Aug-20,168.63,178.56,166.26,170.29,6540100
NVCN,7-Aug-20,2.5,2.85,2.42,2.7,574900
NVCR,7-Aug-20,78.58,79.7285,78.28,79.04,641900
NVDA,7-Aug-20,452.5,460.19,441.5,447.98,8562800
NVEC,7-Aug-20,57.05,57.98,56.72,57.16,8200
NVEE,7-Aug-20,63.3,64.1,58.39,59.76,206200
NVFY,7-Aug-20,1.95,2.16,1.76,1.82,469100
NVIV,7-Aug-20,1.55,1.61,1.55,1.6,90900
NVMI,7-Aug-20,54.58,55.14,52.8,53.91,139800
NVUS,7-Aug-20,0.4951,0.4951,0.465,0.4783,227400
NWBI,7-Aug-20,9.86,10.29,9.83,10.27,613000
NWFL,7-Aug-20,24.87,26.32,24.87,25.8,4300
NWGI,7-Aug-20,2.71,2.99,2.61,2.95,37200
NWL,7-Aug-20,16.89,17.155,16.7,17.15,1686500
NWLI,7-Aug-20,195,217.5,192,214,18600
NWPX,7-Aug-20,27.64,28.36,27.44,28.09,44800
NWS,7-Aug-20,13.48,14.32,13.12,14.32,497100
NWSA,7-Aug-20,13.44,14.36,13.335,14.335,2532300
NXGN,7-Aug-20,14.58,14.89,14.44,14.82,213000
NXPI,7-Aug-20,121.89,122.67,119.4,120.71,1842700
NXST,7-Aug-20,88.38,89.71,87.86,88.14,381000
NXTC,7-Aug-20,9.49,9.68,9.28,9.565,902500
NXTD,7-Aug-20,0.55,0.578,0.52,0.5495,8124700
NXTG,7-Aug-20,59.52,59.59,59.0562,59.47,133200
NYMT,7-Aug-20,2.7,2.78,2.64,2.77,3977300
NYMTM,7-Aug-20,19.85,20.09,19.85,20.09,18400
NYMTN,7-Aug-20,19.9873,20.2343,19.8,20.2343,24100
NYMTO,7-Aug-20,19.9,20.35,19.8,20.35,13100
NYMTP,7-Aug-20,20.04,20.2201,20,20.2201,2600
NYMX,7-Aug-20,3.27,3.38,3.13,3.185,136000
OAS,7-Aug-20,0.715,0.715,0.6702,0.683,17620400
OBAS,7-Aug-20,11.04,11.0401,11.04,11.0401,1500
OBCI,7-Aug-20,18.63,19.45,18.5,19.31,31000
OBLN,7-Aug-20,0.7309,0.7566,0.7262,0.7495,93900
OBNK,7-Aug-20,23.71,24.92,23.33,24.92,36000
OBSV,7-Aug-20,2.66,2.73,2.65,2.66,427800
OCC,7-Aug-20,2.7,2.8,2.57,2.8,6700
OCCI,7-Aug-20,9.92,9.92,9.565,9.69,53100
OCFC,7-Aug-20,15.7,16.55,15.46,16.55,659500
OCFCP,7-Aug-20,26.16,26.16,26.16,26.16,4000
OCGN,7-Aug-20,0.47,0.5985,0.456,0.55,56282400
OCSI,7-Aug-20,6.43,6.62,6.3601,6.55,54500
OCSL,7-Aug-20,4.7,4.9,4.69,4.8,1363800
OCUL,7-Aug-20,8.53,8.78,8.0101,8.21,780500
ODFL,7-Aug-20,187.04,189.355,184.91,185.98,630800
ODP,7-Aug-20,18.75,19.24,18.35,18.98,539800
ODT,7-Aug-20,37.13,39.5,36.65,38,97000
OEG,7-Aug-20,0.5749,0.5999,0.57,0.58,28200
OESX,7-Aug-20,4.64,4.83,4.54,4.76,348500
OFED,7-Aug-20,26.21,26.21,26.21,26.21,200
OFIX,7-Aug-20,32.93,34.735,32.02,34.72,116300
OFLX,7-Aug-20,125.7,125.7,124.43,125.26,2500
OFS,7-Aug-20,4.86,4.86,4.75,4.84,58100
OFSSZ,7-Aug-20,23,23,23,23,200
OGI,7-Aug-20,1.26,1.27,1.24,1.27,2136100
OIIM,7-Aug-20,2.96,3.15,2.8,2.8,233800
OKTA,7-Aug-20,213.45,214.29,203.61,208.23,1736500
OLD,7-Aug-20,25.37,25.9534,25.37,25.9534,3200
OLED,7-Aug-20,175.85,201,175,186.51,2239000
OLLI,7-Aug-20,103.05,103.25,101.28,102.85,825200
OMAB,7-Aug-20,34.29,34.3,33.71,34.07,95800
OMCL,7-Aug-20,67.96,68.6,67.3,68.59,168500
OMER,7-Aug-20,13.94,14.45,13.87,14.13,283700
OMEX,7-Aug-20,4.25,4.28,4.22,4.28,4000
OMP,7-Aug-20,10,10.46,10,10.34,345800
ON,7-Aug-20,21.13,21.34,20.45,20.84,10297600
ONB,7-Aug-20,14.14,14.85,14.1123,14.84,692600
ONCS,7-Aug-20,4.2,4.4,3.92,4.01,242800
ONCT,7-Aug-20,2.97,2.97,2.67,2.82,82900
ONCY,7-Aug-20,1.93,1.95,1.88,1.89,612700
ONEM,7-Aug-20,30.57,30.69,28.98,30,2580700
ONEQ,7-Aug-20,431.63,432.7798,426.05,428.87,39600
ONEW,7-Aug-20,26.88,29.5655,26.6598,28.12,70000
ONTX,7-Aug-20,1.03,1.15,1.03,1.14,6770400
ONTXW,7-Aug-20,0.136,0.136,0.11,0.125,104100
ONVO,7-Aug-20,0.7064,0.747,0.7001,0.7082,420800
OPBK,7-Aug-20,6.43,6.63,6.1902,6.62,29700
OPCH,7-Aug-20,12.01,12.39,11.84,12.07,803400
OPES,7-Aug-20,11.36,11.66,11,11.25,216200
OPESW,7-Aug-20,2.08,2.08,1.7,1.77,180700
OPGN,7-Aug-20,2.49,4.44,2.15,3.37,209952900
OPHC,7-Aug-20,2.71,3.65,2.66,2.77,549100
OPI,7-Aug-20,24.8,25.75,24.8,25.64,163200
OPINI,7-Aug-20,25.17,25.27,25.13,25.26,29900
OPINL,7-Aug-20,25.85,25.85,25.64,25.68,15800
OPK,7-Aug-20,5.65,5.76,5.51,5.63,9680600
OPNT,7-Aug-20,9.25,9.3983,8.97,9.19,51100
OPOF,7-Aug-20,14.9,15,14.9,15,1100
OPRA,7-Aug-20,10.36,10.59,10.095,10.24,108300
OPRT,7-Aug-20,16.61,16.79,14.9,15.03,125100
OPRX,7-Aug-20,17.27,17.6794,17.03,17.48,427600
OPTN,7-Aug-20,6.29,6.93,6.24,6.63,397300
OPTT,7-Aug-20,1.14,1.2,1.01,1.04,2331500
ORBC,7-Aug-20,4,4.195,4,4.15,434900
ORGO,7-Aug-20,3.9,4.15,3.85,4.02,337000
ORGS,7-Aug-20,5.46,5.7,5.38,5.6,27700
ORIC,7-Aug-20,25.3,26.91,24.67,25.69,201500
ORLY,7-Aug-20,463.21,469.73,462.69,465.18,454200
ORMP,7-Aug-20,3.85,3.93,3.82,3.85,83100
ORRF,7-Aug-20,14.28,14.49,14.13,14.49,11600
ORSN,7-Aug-20,10.1898,10.1898,10.18,10.18,600
ORSNR,7-Aug-20,0.2828,0.2828,0.2701,0.2701,2000
ORSNW,7-Aug-20,0.2,0.2,0.1403,0.192,39400
ORTX,7-Aug-20,4.8,5.0791,4.69,4.72,647700
OSBC,7-Aug-20,7.96,8.58,7.83,8.55,71500
OSIS,7-Aug-20,74.1,78,74.1,77.97,178500
OSMT,7-Aug-20,5.38,5.51,5.23,5.51,383900
OSN,7-Aug-20,4.18,4.18,3.86,3.9601,48600
OSPN,7-Aug-20,30.73,30.835,29.56,30.15,286200
OSS,7-Aug-20,2.3,2.85,2.21,2.69,1049900
OSTK,7-Aug-20,93.65,112.6216,93.1,103.65,17094400
OSUR,7-Aug-20,13.77,14.86,13.305,14.05,4136600
OSW,7-Aug-20,5.77,5.89,5.7,5.86,215000
OTEL,7-Aug-20,11.45,11.5001,11.45,11.5,6900
OTEX,7-Aug-20,47.52,47.52,45.37,45.81,922400
OTIC,7-Aug-20,3.59,3.62,3.4,3.56,166200
OTLK,7-Aug-20,1.28,1.32,1.26,1.3,1624300
OTLKW,7-Aug-20,0.19,0.1952,0.16,0.1776,6600
OTRK,7-Aug-20,56.49,64.33,55.14,57.99,2014700
OTTR,7-Aug-20,39.96,41.59,39.96,41.57,122200
OVBC,7-Aug-20,20,21.39,20,20.99,3700
OVID,7-Aug-20,6.9,7.3,6.8105,7.19,574400
OVLY,7-Aug-20,12.95,13.4,12.95,13.37,5600
OXBR,7-Aug-20,1.26,1.29,1.19,1.23,79900
OXBRW,7-Aug-20,0.0589,0.0589,0.0441,0.0549,3100
OXFD,7-Aug-20,14,14.26,13.97,14,60000
OXLC,7-Aug-20,4.62,4.63,4.46,4.51,987000
OXLCM,7-Aug-20,23.2,23.3966,23.2,23.3966,2000
OXLCO,7-Aug-20,24.35,24.39,24.31,24.36,4200
OXLCP,7-Aug-20,21.7,21.7,21.35,21.62,20900
OXSQ,7-Aug-20,2.77,2.7863,2.75,2.76,289200
OXSQL,7-Aug-20,23.46,23.725,23.46,23.46,900
OXSQZ,7-Aug-20,23.25,23.33,23.15,23.15,1700
OYST,7-Aug-20,25.04,25.74,24.28,25.24,22600
OZK,7-Aug-20,24.48,25.4,24.21,25.38,669400
PAAS,7-Aug-20,37.43,37.65,36.14,36.7,3514800
PACB,7-Aug-20,4.26,4.795,4.25,4.73,5475800
PACQ,7-Aug-20,10.73,10.73,10.624,10.64,18800
PACQW,7-Aug-20,0.99,0.99,0.99,0.99,500
PACW,7-Aug-20,18.42,19.68,18.21,19.67,1258000
PAE,7-Aug-20,8.7,8.87,8.5,8.53,351600
PAEWW,7-Aug-20,2.27,2.27,2.26,2.27,1300
PAHC,7-Aug-20,20.57,20.77,20.12,20.4,155800
PAND,7-Aug-20,18.31,19.47,18.25,19.11,101000
PANL,7-Aug-20,2.39,2.39,2.27,2.35,10500
PASG,7-Aug-20,15.14,17.3799,15.1,17.13,223800
PATI,7-Aug-20,9.48,9.5,9.2893,9.2893,8700
PATK,7-Aug-20,62.84,64.77,62.337,64.39,128100
PAVM,7-Aug-20,2,2.09,1.99,2.065,656500
PAVMZ,7-Aug-20,0.9979,1.05,0.9801,1.0199,13800
PAYS,7-Aug-20,10.12,10.98,9.94,10.14,801300
PAYX,7-Aug-20,72.53,73.66,72.37,73.45,1469900
PBCT,7-Aug-20,10.85,11.335,10.755,11.32,3147500
PBCTP,7-Aug-20,25.67,26.89,25.61,25.705,18200
PBFS,7-Aug-20,8.8,8.9,8.8,8.83,19000
PBHC,7-Aug-20,9.25,9.3,9.08,9.2973,6200
PBIP,7-Aug-20,11.28,11.5,11.28,11.46,6800
PBPB,7-Aug-20,3.91,4,3.645,3.76,443900
PBTS,7-Aug-20,3.01,3.2,2.91,3.17,55100
PBYI,7-Aug-20,10.38,10.48,9.44,10.27,2843700
PCAR,7-Aug-20,87.06,88.63,86.81,88.6,1361600
PCB,7-Aug-20,9.3,9.72,9.3,9.61,31400
PCH,7-Aug-20,44.32,44.8,43.9668,44.65,375400
PCOM,7-Aug-20,9.725,9.89,9.5601,9.73,18800
PCRX,7-Aug-20,58.14,58.75,57.38,58.35,637800
PCSB,7-Aug-20,12.02,12.39,11.7183,12.22,87700
PCTI,7-Aug-20,6.48,6.51,6.31,6.35,112800
PCTY,7-Aug-20,134,134.1,128.26,132.8,754700
PCVX,7-Aug-20,33.99,36.5,33.21,35.31,152700
PCYG,7-Aug-20,5.05,5.29,5.05,5.28,34200
PCYO,7-Aug-20,9.2,9.55,9.2,9.52,59700
PDBC,7-Aug-20,13.9,13.91,13.74,13.8,864800
PDCE,7-Aug-20,16.03,16.17,15.745,15.98,1289000
PDCO,7-Aug-20,27.71,27.94,27.48,27.7,603500
PDD,7-Aug-20,90.63,93.38,87.32,88.2,7389200
PDEX,7-Aug-20,20.5,20.76,20.5,20.75,9700
PDFS,7-Aug-20,24.26,24.745,21.88,22.6,428400
PDLB,7-Aug-20,8.55,9.12,8.55,9.12,5500
PDLI,7-Aug-20,3.15,3.18,3.05,3.16,1240200
PDP,7-Aug-20,74.7,75.06,73.79,74.54,157400
PDSB,7-Aug-20,3.9,4.32,3.85,3.925,1056300
PEBK,7-Aug-20,16.55,16.94,16.55,16.87,1800
PEBO,7-Aug-20,20.8,22.06,20.7,22.02,81800
PECK,7-Aug-20,4.47,4.6,4.3301,4.3301,60500
PEGA,7-Aug-20,116.07,117.91,112.41,114.66,307700
PEIX,7-Aug-20,2.64,2.95,2.51,2.69,4490000
PENN,7-Aug-20,44.9,49.08,44.5,49,15913600
PEP,7-Aug-20,135.94,136.76,135.37,136.74,3692100
PERI,7-Aug-20,6.15,6.2,5.99,6.1,195500
PESI,7-Aug-20,6.8,7.3,6.8,7.29,46000
PETQ,7-Aug-20,37.05,37.05,30.85,31.535,1797400
PETS,7-Aug-20,31.75,32.4,31.35,31.88,684100
PETZ,7-Aug-20,1.4755,1.4755,1.3802,1.44,21200
PEY,7-Aug-20,14.68,15.06,14.65,15.05,239800
PEZ,7-Aug-20,61.22,62.96,60.77,61.4576,11600
PFBC,7-Aug-20,37.17,39.01,36.77,39,57000
PFBI,7-Aug-20,11.21,11.84,10.96,11.83,37500
PFC,7-Aug-20,18.64,20.05,18.425,20.02,167200
PFF,7-Aug-20,35.99,36.07,35.93,36.04,2419700
PFG,7-Aug-20,42.65,44.34,42.6,44.32,1614000
PFHD,7-Aug-20,12.24,13,11.995,12.97,39000
PFI,7-Aug-20,37.82,37.925,37.76,37.76,4900
PFIE,7-Aug-20,0.81,0.823,0.795,0.8196,66200
PFIN,7-Aug-20,4.7001,4.7001,4.68,4.7001,2100
PFIS,7-Aug-20,35.9909,37.95,35.9909,37.94,17700
PFLT,7-Aug-20,8.25,8.39,8.25,8.32,206800
PFM,7-Aug-20,29.9,30.13,29.9,30.1209,30100
PFMT,7-Aug-20,0.6051,0.64,0.585,0.61,35100
PFPT,7-Aug-20,109.19,111.22,108.21,109.1,555600
PFSW,7-Aug-20,9.5,9.6,7.6,8.45,398200
PGC,7-Aug-20,16.27,17.22,16.21,17.22,82400
PGEN,7-Aug-20,4.65,5.05,4.65,4.88,735900
PGJ,7-Aug-20,52.76,52.76,51.2786,51.75,11800
PGNY,7-Aug-20,26.8,27.5,26.595,26.81,758300
PHAS,7-Aug-20,4.25,4.28,3.81,4.05,720900
PHAT,7-Aug-20,32.97,34.89,32.86,34.67,36800
PHCF,7-Aug-20,2.9,3,2.75,2.84,25800
PHIO,7-Aug-20,2.61,2.905,2.59,2.74,882900
PHIOW,7-Aug-20,0.1897,0.3,0.189,0.3,42700
PHO,7-Aug-20,39.49,40.25,39.49,40.2297,40500
PHUN,7-Aug-20,1.63,1.69,1.6,1.61,1482000
PHUNW,7-Aug-20,0.23,0.44,0.23,0.32,3700
PI,7-Aug-20,25.8,26.23,25.2766,25.93,212700
PICO,7-Aug-20,8.3407,8.77,8.3407,8.77,43700
PID,7-Aug-20,12.95,13.05,12.8891,13.05,127900
PIE,7-Aug-20,20.05,20.05,19.84,19.91,49900
PIH,7-Aug-20,4.5,4.5561,4.41,4.5561,1900
PINC,7-Aug-20,34.23,34.77,34.1,34.71,224600
PIO,7-Aug-20,30.985,31.165,30.96,31.165,13300
PIRS,7-Aug-20,2.77,2.77,2.67,2.7,130300
PIXY,7-Aug-20,4.81,4.835,4.66,4.77,260800
PIZ,7-Aug-20,29.86,29.97,29.752,29.9139,20000
PKBK,7-Aug-20,12.35,12.795,12.25,12.4,19200
PKOH,7-Aug-20,15.77,16.16,15.77,16.16,31100
PKW,7-Aug-20,60.71,61.43,60.66,61.43,38500
PLAB,7-Aug-20,11.68,11.795,11.52,11.73,337400
PLAY,7-Aug-20,13.28,13.715,12.82,13.67,3892700
PLBC,7-Aug-20,21.6,21.6,21.34,21.58,5700
PLCE,7-Aug-20,25.52,27.67,25.25,27.47,767900
PLIN,7-Aug-20,1.15,1.19,1.15,1.16,67500
PLL,7-Aug-20,6.55,6.6585,6.33,6.5,77400
PLMR,7-Aug-20,97.56,102.99,97.19,102.33,284000
PLPC,7-Aug-20,59,61.23,57.01,60.3,7300
PLRX,7-Aug-20,25.09,26.8,25.09,25.86,65700
PLSE,7-Aug-20,10.77,11.4434,10.71,11.13,55900
PLUG,7-Aug-20,10.95,11.75,10.7307,11.28,36721400
PLUS,7-Aug-20,75.73,77.42,75.53,76.92,42300
PLW,7-Aug-20,40.31,40.34,39.8438,40.09,70300
PLXP,7-Aug-20,3.17,3.1934,2.98,3.15,10200
PLXS,7-Aug-20,78.05,78.69,76.69,78.52,136400
PLYA,7-Aug-20,3.71,3.95,3.6,3.81,723100
PMBC,7-Aug-20,3.56,3.65,3.52,3.62,26500
PMD,7-Aug-20,5.17,5.23,4.9764,5.19,10800
PME,7-Aug-20,1.02,1.0299,0.9622,0.9623,5900
PNBK,7-Aug-20,7.12,9.5,6.51,8.63,491800
PNFP,7-Aug-20,40.05,42.71,40.02,42.7,216200
PNFPP,7-Aug-20,26.11,26.18,25.93,25.93,30800
PNNT,7-Aug-20,3.52,3.55,3.37,3.43,238300
PNNTG,7-Aug-20,22.95,22.99,22.95,22.99,400
PNQI,7-Aug-20,199.66,199.66,193.84,195.78,20700
PNTG,7-Aug-20,27.17,27.79,26.915,27.77,79300
POAI,7-Aug-20,1.64,1.73,1.64,1.72,939500
PODD,7-Aug-20,218,233.99,215.295,217.73,882300
POLA,7-Aug-20,2.81,2.86,2.62,2.74,432700
POOL,7-Aug-20,327.24,331.12,326.04,328.6,156800
POTX,7-Aug-20,10.09,10.1,9.75,9.8124,24000
POWI,7-Aug-20,120.31,120.65,117.63,119.08,129500
POWL,7-Aug-20,27.72,29.1,27.6,29.01,118800
PPBI,7-Aug-20,21.4,22.55,21.185,22.53,459400
PPC,7-Aug-20,15.24,15.53,15.157,15.45,831500
PPD,7-Aug-20,31.4,32.02,31.12,31.98,627300
PPH,7-Aug-20,64.3,64.35,63.55,63.76,33300
PPIH,7-Aug-20,5.95,6,5.95,5.95,6800
PPSI,7-Aug-20,1.59,1.89,1.58,1.72,517700
PRAA,7-Aug-20,44.51,45.015,42.1062,44.12,612000
PRAH,7-Aug-20,106.37,109.52,102.8,106.61,657400
PRCP,7-Aug-20,4.13,4.39,4.08,4.36,141600
PRDO,7-Aug-20,14.97,15.23,14.51,14.88,923500
PRFT,7-Aug-20,40.35,42.015,40.13,41.68,342800
PRFZ,7-Aug-20,121.09,123.29,121.09,123.29,21700
PRGS,7-Aug-20,36.52,36.89,36.16,36.89,268700
PRGX,7-Aug-20,5.4,5.54,5.39,5.47,22100
PRIM,7-Aug-20,17.94,18.36,17.94,18.03,830900
PRN,7-Aug-20,74.59,75.1031,74.4174,75.1031,4900
PRNB,7-Aug-20,88.99,95.15,88.24,91.89,533100
PROF,7-Aug-20,15,16.29,15,15.56,132800
PROG,7-Aug-20,8.99,9.0975,8.64,9.09,17600
PROV,7-Aug-20,12.54,12.63,12.35,12.48,4000
PRPH,7-Aug-20,1.885,1.885,1.76,1.79,1000
PRPL,7-Aug-20,24.9,25.6,23.72,23.95,983500
PRPLW,7-Aug-20,6.07,7.1006,6.07,6.44,326600
PRPO,7-Aug-20,3.25,3.44,3,3.16,2149700
PRQR,7-Aug-20,5.2,5.47,5.07,5.28,165200
PRSC,7-Aug-20,89.62,91.17,88.35,89.83,111100
PRTA,7-Aug-20,12.63,13.21,12.21,12.72,149100
PRTH,7-Aug-20,2.41,2.42,2.18,2.25,80800
PRTK,7-Aug-20,4.49,4.59,4.4,4.58,375300
PRTS,7-Aug-20,12.47,12.665,12,12.24,621900
PRVB,7-Aug-20,12.22,12.77,11.56,12.23,783500
PRVL,7-Aug-20,15.37,15.65,15.08,15.51,74900
PS,7-Aug-20,21.87,22.3,20.91,21.35,1016700
PSACU,7-Aug-20,9.92,9.96,9.92,9.95,25600
PSC,7-Aug-20,29.36,29.36,29.36,29.36,1100
PSCC,7-Aug-20,77.693,78.0759,77.693,78.0759,1100
PSCD,7-Aug-20,63.055,63.055,62.72,62.72,1100
PSCE,7-Aug-20,3.69,3.785,3.69,3.7833,3800
PSCF,7-Aug-20,40.29,41.33,40.29,41.15,2400
PSCH,7-Aug-20,129.53,131.5849,129.53,131.2479,6800
PSCI,7-Aug-20,64.87,66.3,64.87,66.25,2500
PSCM,7-Aug-20,41.9673,41.97,41.9673,41.97,900
PSCT,7-Aug-20,94.45,95.0634,94.1231,95.0634,3900
PSCU,7-Aug-20,50.6,50.6,50.6,50.6,300
PSEC,7-Aug-20,4.97,5.07,4.97,5.07,1170400
PSHG,7-Aug-20,0.67,0.67,0.623,0.656,48200
PSL,7-Aug-20,76.2566,76.5763,75.59,76.15,23700
PSMT,7-Aug-20,65.1,66.68,64.81,66.63,77600
PSNL,7-Aug-20,20.95,22.9997,20.81,21.49,342800
PSTI,7-Aug-20,9.08,9.37,8.8438,8.97,438200
PSTV,7-Aug-20,3.56,3.56,2.78,3.17,4841700
PSTX,7-Aug-20,12.56,13.18,12.453,12.83,225400
PT,7-Aug-20,1.12,1.21,1.12,1.16,108300
PTAC,7-Aug-20,10.39,10.474,10.37,10.42,303300
PTACU,7-Aug-20,11.95,11.95,11.5611,11.8,3500
PTACW,7-Aug-20,1.5,1.5,1.35,1.39,20700
PTC,7-Aug-20,88,88.61,86.03,86.94,533600
PTCT,7-Aug-20,47.16,50.38,46.6999,47.83,2125600
